DO,Conductivity,Nitrite,Nitrate,Phosphate,AN,BOD,COD,SS,TDS,SO4,Na,TH,CL,Mg,Ca,HCO3,SAR,K,Temperature,Salinity,pH,Alkalinity,NH4N,H2SiO3,Cu,Zn,As,Cd,Pb,Hg,Cr,Oil
7.78237133,102.218315,0.010655407,1.214700591,0.363693808,0.291386626,3.154144401,20.90719409,23.20721774,1828.574509,259.4127975,182.8597978,9049.595685,402.9643091,66.99364113,145.1619693,161.9189125,14.50297719,8.406099483,20.24937991,20.19822619,8.181154168,1.532523474,0.199350984,0.129187033,18.05618606,120.9746432,4.16785702,0.616117251,3.248240243,0.011260798,1.915515589,0.181003326
7.500952703,106.6387586,0.020656682,0.909481217,0.392693696,0.332315072,2.881682032,22.06537383,16.15698773,1459.984202,168.0344278,29.40529057,2781.36785,221.0460339,57.68401822,109.4976693,145.9164063,11.87999905,3.597400905,21.29839761,20.84297073,8.205927974,1.516275615,0.196951065,0.060143145,20.12971097,104.6215636,2.463274563,0.333181654,0.774263039,0.055517813,1.322619689,0.273088275
9.557587635,169.9740768,0.048042075,4.466311904,0.509044883,0.459897868,4.118781746,42.23422593,37.5279677,1942.123683,344.7389782,162.5655041,9365.488484,648.1838734,87.01337725,149.3181922,151.6921454,14.46458084,7.711161772,27.374075,32.79172,8.504946552,2.410684373,0.364255731,3.065719012,40.25317131,258.6496345,11.30248412,2.442195377,85.3326209,0.218884246,5.702114581,0.414019274
8.809260778,117.7290556,0.036110104,3.485273447,0.42782861,0.418753401,3.691124307,24.53584455,34.19781201,259.6495521,28.61130582,13.37530665,237.903492,45.19831129,18.41154491,57.83755103,103.7132881,0.251768393,2.2186036,27.52923096,26.85979711,8.441357492,2.109630267,0.411297223,2.219978384,45.182607,260.9196253,11.14613995,2.41192363,88.30410311,0.204067845,5.210461578,0.392422228
10.92015806,200.9265616,0.059274508,4.734466944,0.572027267,0.455245352,4.119177829,40.5148017,36.73549777,2028.17438,455.5503224,685.0596483,9919.120627,1177.335017,95.13101957,157.223831,164.3305443,20.26279413,9.288076173,23.47153465,22.57993784,8.38192704,1.600639202,0.292242633,1.245331136,27.19862106,215.2770262,8.875582107,1.497689222,57.31096163,0.099455811,2.538123264,0.382259436
7.692750931,108.3547287,0.028887317,1.494200659,0.352461303,0.319234233,2.87848792,19.04696537,20.06569064,470.4135695,7.909745896,13.91679052,661.4240619,53.46282932,21.66951777,55.12011182,130.4561328,0.462199356,2.21349125,22.29769649,22.2563573,8.359052014,1.683697795,0.263396648,1.538699615,26.60243595,165.1056166,6.173687111,2.22938764,35.79651242,0.100391711,2.909091965,0.302185553
8.373664756,135.5591048,0.036298512,3.279331333,0.441368791,0.405305156,3.754099541,29.74284743,27.35275357,1083.087857,84.8522029,45.75213642,4519.858702,284.5834684,42.30176043,79.49009901,135.2320212,1.118842844,4.587305627,22.76798044,22.14237939,8.434630767,1.726637379,0.255661634,1.425924216,27.93334277,155.3003239,8.108466304,1.623049132,25.44490527,0.087909335,3.414601994,0.31690418
6.703850954,98.39023818,0.005338816,0.492465412,0.152252361,0.106473839,2.48960562,11.74551113,4.443436921,2412.823555,377.3478407,498.1214599,8577.531693,865.0435094,94.23171132,153.2894511,220.5669207,15.75296861,9.322663393,23.57065963,22.47061078,8.420654874,1.626894547,0.306859307,0.391811532,25.64896978,206.5503682,8.865221318,1.337126089,52.55220635,0.106607605,2.184453809,0.363034278
7.573250916,106.2199663,0.027464093,1.269884341,0.331557704,0.234556276,2.795212824,19.37979334,19.4339543,1195.205938,161.9317191,60.43269423,2306.173899,311.3928105,60.56626667,87.93751313,137.8867124,6.835456031,6.213641124,21.29857234,20.39718894,8.188231677,1.515144491,0.114618365,0.13099039,20.25468581,145.7516522,3.954999316,0.255196786,0.86081375,0.041001425,1.714448992,0.232554215
7.570889433,103.2889382,0.019157865,1.617105779,0.388001047,0.326815132,3.117986931,21.90496125,19.13408396,1882.402763,226.4398792,289.7094713,7335.628601,429.4401094,91.13376035,144.9405866,153.5851816,14.35234906,7.348868695,18.35583647,18.84365967,7.87395148,1.403376142,0.011585616,0.015784937,2.603171014,18.90333798,1.205750359,0.046105095,0.029367653,0.002546588,0.250361976,0.004407669
6.539426739,96.26022127,0.009841102,0.528867756,0.190797581,0.195784155,1.65454172,15.00903833,2.717599978,313.492538,20.07949139,5.747331057,659.8459198,20.30796641,15.88953894,61.52895096,98.79520821,0.388004129,2.36897259,21.0866201,19.50955757,8.30123689,1.568019985,0.143086721,0.07323535,8.194770076,117.6150472,3.950174519,0.42822875,2.416577681,0.043807037,1.684132591,0.180450545
10.29666608,171.9565334,0.053909929,3.720542621,0.528510932,0.427077826,4.118802479,36.04899192,38.20906562,1886.337538,285.1191627,255.2190525,12011.06131,398.6898263,66.34238385,145.7598311,148.6831932,13.86631652,8.27539108,24.2177583,25.6372431,8.510200946,1.984109087,0.429545361,2.194393413,40.95590898,231.6515421,12.3708105,2.327344204,86.2481802,0.246799009,5.440244213,0.395544386
8.254707713,124.2339689,0.038808595,2.519446619,0.402715148,0.400862214,3.49555566,28.55156196,32.72353686,974.1604751,6.413754619,8.508967697,541.9457011,56.38904142,27.61174088,50.47311261,113.3910905,0.78885733,2.372818429,23.42673128,21.86024585,8.367888486,1.664147496,0.280550578,0.407561708,32.16916588,219.4172805,8.578821507,2.124391658,77.52412175,0.068540579,2.9956005,0.347883444
5.973591189,95.79575235,0.003237696,0.565841289,0.308174643,0.192397624,1.808158032,11.06423836,2.466166524,1931.199456,262.2842223,263.7002368,6480.16845,527.8060879,62.90402134,144.3877426,153.3243535,12.29718181,7.764310875,23.84187943,22.62768014,8.401368347,1.696857142,0.202842677,1.070980535,32.9384323,199.5165407,7.91263266,1.739972203,19.34339082,0.110453125,3.447085209,0.36952035
9.604284426,203.1863861,0.050805127,4.216343153,0.565190111,0.448297085,4.118634939,37.50727843,37.91020184,278.0204774,28.64709982,7.54843346,227.2879305,15.32167911,20.10123533,68.05557526,109.0271502,0.413938256,0.554473113,22.4484428,22.70418197,8.393342546,1.726340212,0.205060909,1.166559851,27.61900584,186.9537219,8.585186948,1.976244165,36.46032954,0.095616979,3.040073937,0.345663368
8.569931711,109.3943198,0.042790642,2.658526643,0.448922614,0.417457039,3.725828621,25.05711747,32.33240111,1926.216622,196.9940064,245.703516,12026.01224,698.1225711,79.38674074,145.2422013,153.9002217,12.34509737,7.717842563,24.3615209,31.01817222,8.457080864,2.442600814,0.427559048,2.76165343,34.6360473,252.371204,11.40886339,2.280007166,92.01291865,0.269670864,5.77690921,0.400597584
7.736753719,105.0416437,0.013064824,1.35328943,0.391978454,0.240522549,2.92277541,23.15440127,20.71233936,534.2126551,7.548587154,4.479383697,646.9424145,31.61857779,21.71902629,63.39828156,107.0594584,0.152035364,1.833308567,19.8936842,20.75584631,8.085832321,1.48729902,0.124050227,0.130679204,9.386778036,124.4602633,2.328111588,0.781478066,1.762250189,0.041582189,1.489658789,0.276935477
8.593199712,137.3893513,0.043571938,3.545986381,0.406783902,0.408604663,4.048143173,29.36857312,30.00027126,2245.16493,441.8896836,396.55803,4912.224966,1187.448437,95.01315522,159.7527546,204.3699469,18.11919434,10.33956852,22.24720787,21.58317957,8.383504023,1.600249719,0.203303812,1.252295498,28.23851277,208.6231814,6.631263903,1.599513877,80.48420934,0.069567255,4.374144106,0.316401117
7.564206187,104.9645685,0.02609659,1.222923471,0.384873312,0.256659207,2.965047615,20.03489918,11.48021978,235.63154,6.818606382,24.07464502,830.4844097,16.88468298,22.47975958,48.15987999,116.4648668,0.979262093,1.002495677,21.13860646,20.765011,7.9699285,1.431699993,0.138316821,0.100942488,23.46327986,146.8810406,3.377206747,0.398172252,0.655390971,0.056567236,1.197105415,0.256815652
5.58639557,94.09467651,0.004718827,0.331391862,0.143699435,0.185952315,2.037176903,16.20245993,2.991279673,1918.802806,189.5578069,290.9859493,6798.133729,596.6981985,68.526896,150.1082868,156.4798061,12.80454237,8.339457061,18.30468996,18.26105372,7.724795783,1.306066716,0.03090766,0.04675475,2.84088176,52.61918136,1.635502494,0.042294962,0.088685203,0.002074074,0.672975655,0.112813431
7.71277198,108.1997786,0.01076403,0.876381629,0.342250034,0.288246597,2.69280663,22.05944259,16.05834566,1669.177737,29.96405612,56.29256196,3098.89543,264.6940844,42.6101806,76.15455849,143.5711548,11.36264434,2.848514332,21.06792525,20.27074995,8.292702058,1.530413905,0.100793274,0.131141636,15.56426462,139.6715744,4.089631583,0.460248189,3.957687701,0.04617311,1.855588275,0.190706965
6.386943949,98.31824298,0.003728491,0.781298441,0.132891164,0.187964248,1.914249967,14.81568142,5.397633098,1285.10291,106.0440087,138.9987577,2436.98271,115.51599,43.41582489,74.67612061,135.1212687,5.059665279,4.874008492,29.18500637,28.26204639,8.50221126,2.199881446,0.3718221,2.279266342,34.05439439,254.4576478,11.39519074,2.319035444,86.91857825,0.180385567,5.389867644,0.411642292
8.158962542,106.0321449,0.024227838,1.590815512,0.353908888,0.304790826,3.061421741,20.32938414,10.96277562,444.3503521,7.081262741,22.05096158,571.7602196,36.47971596,20.10775247,41.0253307,120.7490181,0.920260967,1.893958365,18.98191186,17.58526567,7.666054274,1.395978923,0.068889493,0.045219973,1.700554914,91.0612617,1.545297696,0.108956687,0.031947007,0.007032237,0.539041336,0.102018682
9.278365802,188.5134522,0.057903086,3.711741057,0.557827156,0.451746686,4.118953361,42.75073862,38.61653169,2012.811508,437.0975662,773.6235154,6861.726244,1139.152956,94.22127281,158.1942653,163.2980798,19.81034948,10.60402116,21.26590598,19.56831383,7.968150611,1.542253838,0.159734735,0.080405123,21.98122961,105.0790553,2.947042195,0.848185411,1.379401141,0.018833937,1.022503483,0.299260854
8.918990556,154.9598626,0.036926152,2.602364459,0.416209856,0.407968835,3.536778317,33.22336155,24.08850023,1752.304859,91.31685878,44.44142716,5167.867175,260.5082262,56.98023926,93.34170424,136.5335735,10.77541432,5.397313585,20.52621011,19.46544157,7.989146786,1.536382076,0.151616292,0.113644175,9.594413232,113.1253837,5.454078364,0.647334812,2.224357519,0.016638036,1.826927722,0.162399164
6.13298944,95.75532231,0.004120286,0.494299973,0.293177603,0.165476956,2.144052403,14.04538658,3.040126857,1862.221559,223.2049327,171.0814144,7008.628895,601.3482172,73.63890235,149.8472729,158.3107892,12.95500834,8.165179231,22.36147749,22.62476196,8.378773067,1.696324726,0.302608951,1.914659457,29.88325112,206.4277626,7.855547296,1.377215908,77.36068289,0.067422871,4.475794315,0.377372661
10.74097723,194.838064,0.052430709,4.149981923,0.532226805,0.4594571,4.119638779,35.88304752,37.80298401,1097.001919,121.3845767,120.3178247,1821.964776,199.0721454,50.65274083,91.45738637,138.4808347,4.952773459,3.745091646,22.05116509,21.40683463,8.408958604,1.634653646,0.201724743,1.347414884,30.34544873,165.5963463,7.737519756,0.928626094,24.08231849,0.091464766,4.050194418,0.360035769
8.839857117,136.6886003,0.034884661,2.514443962,0.471503641,0.402392198,3.311543019,34.45798635,24.61709706,974.2086654,8.346979249,22.87191392,384.326306,49.58927046,31.03269664,61.16314346,115.9383991,0.951308498,2.10725199,23.53882156,21.28550887,8.373473052,1.621281024,0.21099471,0.55576839,25.59009438,203.1765742,9.936194656,2.061760406,12.34655446,0.119296204,4.298661034,0.317761724
8.861785493,156.1527875,0.042534821,2.957411764,0.423398748,0.411381335,3.44961216,28.01822099,28.14431823,731.4692701,20.48312358,9.357588873,808.828059,26.73863745,27.9256981,61.33447593,107.9338249,0.806904536,0.692326032,19.86570044,19.6945394,8.343575016,1.461437387,0.175189375,0.110567443,12.18078404,119.584079,3.307684688,0.49489707,0.849955153,0.014774323,1.718349253,0.205282833
5.513413844,94.38729831,0.00819095,0.577243807,0.165810477,0.101345081,2.180228523,11.59659133,3.075642371,2366.81868,432.6474371,762.0982181,9271.009864,800.4210095,95.32153394,157.971952,196.9081083,18.57253101,10.61394123,22.95623001,22.18991981,8.426382445,1.643757455,0.213611512,1.36441303,32.48860955,218.2684751,6.481800018,0.95977406,48.29248142,0.08018998,2.358556415,0.380306128
8.082552126,107.2435284,0.022810101,0.95321156,0.340431746,0.327345906,2.935652741,20.78859229,20.8196274,1303.086687,171.1821231,114.1261169,5683.170393,362.3567757,51.55592453,105.3763798,141.8850906,2.897793048,5.081423384,21.79678466,22.15193083,8.38492803,1.617139872,0.215622864,1.772203971,31.73940485,219.2150859,8.779162192,1.237935711,10.63956411,0.073475821,4.139253635,0.36505787
8.757321173,114.2400124,0.032937397,3.488755096,0.415408502,0.416996594,3.405308347,34.69286305,32.00411386,1469.436908,38.69084754,62.67081203,5819.924409,165.8031698,55.18561535,143.1479585,135.4752615,4.063839946,6.902953839,26.96482669,34.04375927,8.513692859,2.181994345,0.318466333,2.608077028,46.81458499,237.7596935,12.04735509,2.510480638,89.36757036,0.182769051,5.62242806,0.410466433
8.906074066,125.8625186,0.045469834,3.526206303,0.468396085,0.419110289,3.814019082,33.26667778,30.11517112,1853.029452,263.7987446,236.7968116,10278.12511,662.2741105,91.75871802,145.7843821,153.1996783,13.36032316,8.420987095,19.39565188,18.85469971,7.589775559,1.361512045,0.089095135,0.048858816,3.594201046,91.39562277,1.8792118,0.115206894,0.057007802,0.007125349,0.913347112,0.015391036
9.243124744,182.6904112,0.051987993,4.243866551,0.514457905,0.430928274,4.119899488,37.06775509,38.16456104,1827.780875,285.5492597,174.2182364,10463.77776,438.3286976,84.74149077,146.2268517,152.1964824,12.15370824,7.934405938,19.59185818,18.71720304,7.941574325,1.415518143,0.048318029,0.046361014,3.92220534,91.38544733,1.629822083,0.049690835,0.144647979,0.004005589,0.855208979,0.032251392
7.440102415,107.5581839,0.021687252,1.157481129,0.37277107,0.212665756,3.1450461,22.31116414,17.68016825,568.6500966,7.545878208,18.87409242,387.0774602,40.959296,20.0045011,59.19710673,124.5480091,0.789383368,0.912266601,27.7273671,24.24154301,8.527612892,2.192680872,0.423019366,2.034759053,40.84858208,247.2928341,10.63681603,2.36995315,87.10177185,0.22266467,5.914877605,0.410085538
8.995040913,159.4922911,0.039995853,2.414621274,0.413808254,0.408742884,3.44104072,28.10182858,28.71696558,1192.237894,50.87480687,122.8446981,5757.528255,372.4365925,50.04961825,138.2126701,145.9102866,2.371252058,7.07444167,24.05428791,32.21702834,8.544584518,2.445139221,0.329054081,2.161092741,41.43938555,229.148157,10.74460936,2.539591986,91.86140895,0.258115279,5.74893545,0.392401468
5.819724043,94.30356987,0.003378518,0.362787551,0.231609818,0.13847472,2.177158533,9.57275567,4.335405621,817.2814355,20.40606827,4.963274819,269.3107042,27.29167905,18.73889171,52.53356507,111.2359215,0.542150322,1.151375578,23.04571404,22.0643873,8.378217297,1.699368435,0.309017009,0.906757786,30.0784393,193.5477561,9.360169901,1.367046631,51.96749627,0.087873229,2.437300992,0.339913377
8.594869531,128.9974019,0.041077793,3.430523626,0.44858927,0.40112468,3.813639462,32.20582177,28.75648819,571.3797752,6.07766021,19.62385067,875.7845346,59.51144688,20.2484199,39.32824399,113.8715974,0.27598861,1.120403299,19.19783739,17.58588925,7.869501748,1.38496827,0.034087557,0.012703186,0.764491453,15.50226298,1.955459057,0.127044784,0.06672976,0.007854586,0.307375661,0.131116694
5.648777526,96.74222323,0.002371896,0.364176333,0.231689311,0.146434583,1.399068904,17.40233224,3.194691182,1362.967615,150.2193221,38.38841701,4198.525825,194.2411098,40.14287037,90.15565534,135.9130838,6.124226153,3.365618212,19.26550134,18.47465757,7.845981639,1.308845651,0.061191577,0.032973808,3.135231353,13.42037491,1.883604614,0.070558524,0.191811947,0.008448655,0.676982327,0.084777398
6.565242498,95.54096037,0.001535843,0.456144396,0.23754187,0.146616149,1.915591439,16.60796437,2.069347549,1938.146901,308.2355043,292.8406533,11433.64621,728.6513676,89.89380921,144.6078324,151.7019475,12.19772687,7.696272421,23.75833991,22.39520727,8.432081479,1.72354417,0.277683702,0.899232787,31.59513752,190.0461563,6.556804264,1.511024294,4.65603133,0.110247123,3.538929228,0.355410627
9.425279134,168.2885414,0.05850716,3.993563102,0.497979504,0.439711529,4.119121955,38.19301802,37.5042138,1885.442213,237.5591997,168.6531692,7160.751075,560.5823817,92.62775575,149.6614149,149.8760504,14.15244501,8.338214652,23.32808439,22.32393607,8.361590307,1.623680003,0.304449149,0.572447902,31.75656422,220.200845,9.824834696,1.341750299,25.04107809,0.075654173,3.556967198,0.360287925
10.15091004,199.1271996,0.049588959,3.847810168,0.532856547,0.445059684,4.118883597,38.5642937,37.22238889,1261.881269,161.2862181,60.73728268,5432.250499,232.5060843,33.34894433,142.2179887,141.9446199,2.341541814,5.480006453,20.63909248,19.27179192,8.293005538,1.527313538,0.131632676,0.162748785,16.15851252,147.189651,2.59528508,0.842553775,4.228213257,0.043524724,1.662823716,0.193766058
7.49596828,99.82038075,0.01507532,1.612252983,0.371235897,0.287765451,2.825752468,18.78511387,12.70130562,704.1891887,21.50221044,23.26802572,772.2230065,50.59585822,17.65788372,50.91721843,118.2493261,1.0963325,0.500281776,22.33399623,21.98491455,8.367443272,1.631313335,0.225526073,1.922177504,30.46607522,203.8439176,8.127069805,1.282841404,67.69044477,0.145261088,3.152319818,0.370314644
8.225694924,135.8341427,0.039766595,3.020674644,0.402493879,0.411796977,3.525762102,26.36284235,34.9606342,2347.848659,371.1043441,506.5793604,10676.31039,917.3981874,95.04115558,152.8024585,231.3519815,20.24236367,10.62481609,18.48623301,17.971585,7.608815167,1.314428851,0.092283453,0.025576171,0.893920526,43.06230772,0.729968232,0.110122287,0.178655783,0.006038775,0.499587908,0.043922029
7.401318738,96.42504269,0.003779864,0.232800729,0.193327599,0.100923929,1.435127187,12.65657105,5.387595779,1965.284976,297.3065185,269.0340008,8692.223842,712.9484215,79.19531787,149.6257626,159.6007408,12.63745082,8.618094687,20.03269416,19.77340372,8.015735003,1.519147274,0.184458401,0.169726474,12.62254087,128.6941905,4.443874904,0.745050981,4.088200859,0.035238988,1.963179593,0.252615482
8.385569421,155.6890431,0.037333345,2.936166371,0.466536896,0.410883096,3.793584283,25.79040198,33.84164059,1978.438752,307.5893389,222.3849828,6709.246604,472.0958163,62.8316664,150.027598,162.3023037,12.81050596,8.345092184,18.98014537,18.85102051,7.608150683,1.406631131,0.012058808,0.040101412,3.223764067,26.78147699,1.549324943,0.051069665,0.015572002,0.009333717,0.433712937,0.107611366
8.664392821,114.6226436,0.037262246,2.502046258,0.429112569,0.401536083,3.528653964,31.31163115,29.19444838,849.9576355,17.30749288,10.49374851,445.2648575,46.28661562,22.09260789,52.11039831,98.06718627,0.596496668,1.590929465,22.3398819,22.06271745,8.414766093,1.575737471,0.213401235,1.974926232,29.07595492,175.7186306,8.373339344,2.007905178,9.335156358,0.177524012,2.879147905,0.300444851
8.906379693,152.5864498,0.043534234,3.56604351,0.409126476,0.415824903,3.637818823,28.13045735,35.33227849,646.5632454,19.17393872,6.802954971,690.595575,57.05406153,21.02015292,52.12817859,112.528233,0.428689471,1.457907554,20.61520665,19.04047833,8.07368321,1.455752103,0.138023887,0.078574024,16.33795195,114.2130439,3.874936167,0.295429466,2.241873573,0.055816737,1.712165079,0.206913971
7.81910672,107.6031067,0.02008186,2.331744771,0.34513893,0.203047549,2.937325226,19.79869161,23.99120922,1812.282172,308.0836889,204.5908081,9346.447377,746.6039983,80.26075259,147.5605123,150.8654292,13.20327689,7.410235806,20.75343428,19.66028186,8.136428551,1.547420716,0.175068942,0.09292609,22.12566592,111.9648221,5.212654081,0.879250728,0.863332954,0.013261347,1.380873173,0.237372891
8.720151685,140.6049362,0.043042588,2.917540209,0.457182762,0.416751437,3.783508886,30.08404036,24.93511488,2260.319935,449.5010431,546.6912177,10010.99307,1081.619545,95.83977415,156.9975004,176.5007537,17.67725975,10.36557099,20.09276058,19.29475551,8.035019569,1.464429854,0.165335567,0.068380034,23.33928716,128.4293686,2.843152287,0.422854619,0.743696573,0.043982559,1.233159681,0.171663338
7.874497201,103.8363075,0.01187525,1.031585523,0.353362108,0.367481257,2.759647531,22.3176074,11.21681877,1839.903502,238.6209709,237.6730147,9337.876922,702.9436063,69.17772601,146.0814632,157.7166797,12.94960701,8.193634394,19.05614975,18.61590419,7.602557161,1.37164303,0.013149905,0.054935183,0.818877967,88.84586852,0.935810982,0.116374647,0.0415798,0.006140871,0.603306207,0.060369341
8.878599842,151.6355562,0.044684286,2.817035672,0.415607588,0.414862522,3.811398681,29.76976291,34.36920366,2099.96768,436.9233472,741.8305137,8669.445382,801.9751894,93.97179525,155.0144154,204.1106091,18.69181946,8.679630057,27.3714495,27.56633657,8.523368818,1.951435494,0.316741941,2.545804127,39.57568566,241.7210958,11.94674219,2.372110398,84.33213511,0.257256332,5.260587585,0.392380495
7.568264791,108.0535745,0.021939066,1.689439759,0.374183457,0.285276721,2.701840303,22.53111826,13.42943257,1369.500892,87.18888742,45.33905915,2662.113996,196.2527534,54.45494498,94.77397319,139.0141978,8.460498543,2.813770411,18.03550242,18.87002446,7.70433829,1.3506297,0.020389799,0.053105081,3.865924969,0.209053448,1.738551172,0.133639735,0.094577136,0.006727666,0.276548026,0.08481565
7.557329031,108.0185663,0.020555436,1.741321725,0.332118539,0.201059377,3.022993357,22.71978869,19.71501964,353.7705274,11.68714726,7.774261062,373.1835439,36.39025019,25.05064886,66.77493685,103.4989595,0.200525843,0.548317252,19.43023551,17.97999479,7.821463442,1.372003425,0.05865872,0.031261492,4.104143826,94.18720695,0.730525659,0.062290839,0.206109678,0.005423591,0.934488151,0.021111007
7.343865254,96.29027214,0.008963646,0.760228202,0.291778787,0.124008156,1.541138813,14.15191878,5.736356351,1841.018743,217.9943487,220.6695348,9004.781023,401.6831465,70.55561637,145.4611563,151.8477263,13.10593076,7.416806252,27.66662181,27.57691586,8.506317795,2.412790342,0.439045371,2.723129435,46.00857394,243.1060091,11.2112147,2.325561137,85.95755667,0.241257099,5.90772297,0.400986692
6.363624762,95.70164969,0.003679761,0.649438433,0.204361007,0.114040684,1.8751776,15.59545914,3.437672874,1193.644696,123.3780797,137.5502298,4280.834004,355.4500537,31.89815704,120.3689618,135.42404,3.771609531,5.089534792,18.18588158,17.85273611,7.731195236,1.40162211,0.083735048,0.05059087,1.239730815,37.99148784,1.026062728,0.111238089,0.01052614,0.00100775,0.055572653,0.10082774
9.325488403,163.8218894,0.051773678,4.415271726,0.484855737,0.428514393,4.118441478,36.61792272,38.10478836,2062.875981,355.2238972,727.7731906,8094.530272,1171.489794,95.76880529,153.0598592,166.6799763,18.43130127,9.555053684,22.78017163,22.23758671,8.407868034,1.600288949,0.279850007,0.918365791,31.97122148,152.5376469,6.347697331,2.200857883,67.97559235,0.082160009,4.108002671,0.302919709
5.31914026,94.88596164,0.005186845,0.466819582,0.148675505,0.162644051,1.959192421,9.521166221,3.403596532,1823.611228,186.0842465,237.9291034,8965.53661,564.7424797,87.99948455,145.7483989,159.0189052,13.52416716,7.277745271,21.66789499,19.31079196,8.282286895,1.509266815,0.105075798,0.148359553,13.97105383,116.2112125,4.252786337,0.706135665,3.485797612,0.047182664,1.560944361,0.286640838
9.56068187,194.1245789,0.057916014,3.609558318,0.493910222,0.450911897,4.119051843,36.8733702,38.13327516,605.1063269,17.40990519,15.48454966,706.4402771,43.03654224,21.40576929,38.37937351,129.9503376,0.541806205,1.220561519,18.64102153,17.35914877,7.842770305,1.315933251,0.062027001,0.044425278,0.794608314,93.91223451,1.904066405,0.062956622,0.076855712,0.00794619,0.142505322,0.037037
9.136523236,205.8642068,0.048152122,3.711998418,0.573539537,0.444726681,4.118753322,38.34248507,36.35462449,2271.635664,417.9732722,722.3211101,4231.465842,892.1670956,95.37688819,152.1646606,238.4959449,19.2070203,10.13831886,22.55368597,21.64232479,8.395756375,1.730070534,0.221725781,1.290219854,26.39866735,215.4612198,8.241847632,1.500636149,63.05875538,0.106971738,3.015051138,0.31400279
7.668150726,101.3099878,0.021575433,1.45379502,0.344512944,0.396399889,2.696853605,19.36859803,14.30631574,1638.392995,88.5252746,32.21918861,1066.886437,194.3712826,45.7215687,79.7716354,139.6464523,11.26040268,2.932878402,27.91257056,23.97019003,8.474084722,2.308702928,0.387882283,2.885448584,44.95783604,265.1889075,12.94162485,2.51513714,86.67786123,0.267787938,5.768374659,0.3948209
6.254210874,94.47538215,0.004933705,0.469519586,0.236470679,0.178889602,2.521031908,12.51858438,3.781222012,2317.99484,442.5355232,686.7538431,1385.290053,888.0764655,94.01119985,155.3918702,230.4779748,16.93126495,9.162445278,23.51511093,22.65418212,8.401209128,1.71644555,0.301388941,1.547682257,28.43430348,215.4641875,7.155986964,1.988680631,59.6492227,0.075897022,3.253066562,0.385019717
9.860517422,203.8861685,0.051176638,4.684828923,0.517410577,0.468824157,4.119157964,38.01061338,37.22517768,2398.308861,459.2069825,607.342804,8323.713623,893.4855421,95.12359079,154.3600843,178.3974781,19.43618511,9.989863089,25.58141829,23.44299711,8.454136991,2.091650309,0.362684561,2.810697111,46.2471215,257.6142651,11.38736656,2.387525322,90.69922668,0.198039487,5.953207265,0.40414127
8.970948853,116.41531,0.03947561,2.614514198,0.406018985,0.417641186,3.669165078,35.00131721,32.49870774,2051.036568,431.1853318,615.7586787,10968.51051,1166.750492,94.93971518,153.8189236,169.5201798,15.58764929,10.07324649,26.05950517,26.26096923,8.484538746,2.173425852,0.430268201,2.527846703,38.20849598,256.4802621,12.72547546,2.402708014,89.03831235,0.239721645,5.852849285,0.403970409
5.900227242,96.98014713,0.000862083,0.385866348,0.12790578,0.127700545,2.427937147,12.88155602,3.111383246,1828.251272,271.6705137,162.0066476,11457.19889,397.4345666,89.42452219,148.0502705,160.9019987,13.74542509,8.624193777,23.6971983,22.59993549,8.426674848,1.681060844,0.225790328,1.172516837,27.23316033,200.9427825,9.724205381,0.999404372,78.13733414,0.168423274,2.753899585,0.356058956
8.690131003,122.8633392,0.035914715,2.729072489,0.420326218,0.418335371,4.042048887,27.12542703,29.43735751,2205.842082,418.373865,614.5001431,11028.86771,864.4431779,94.02735951,153.1991361,196.8437988,18.4678557,9.329496423,27.22247121,33.98665596,8.488457022,2.28270752,0.314987556,2.315352755,38.68810552,228.391014,11.89510163,2.550906197,84.85906433,0.254132954,5.553471888,0.395692957
8.050090894,107.912942,0.025151436,1.877164908,0.341047899,0.248515773,2.952745295,19.07664048,9.327508552,2122.863245,353.2659159,450.2869636,2670.365014,799.5988148,94.74072001,156.5711382,237.9139986,17.05631681,9.285071972,21.55913154,19.30411134,7.996125428,1.519176003,0.186115805,0.072910436,16.45906713,134.4470666,2.552742521,0.222439084,1.632684429,0.0144103,1.551892567,0.187602168
7.764060655,105.313239,0.011535728,1.851867925,0.387086143,0.313280743,2.67905469,20.85356171,18.41351679,2053.367822,441.4917935,714.5723575,8204.178554,1141.109974,93.78718773,158.1754146,168.2396809,20.35432839,10.44335353,18.43839171,18.30381657,7.926628406,1.398520177,0.023130436,0.057480019,3.076744149,82.07541698,1.380726965,0.1240278,0.154357398,0.001544542,0.979995082,0.043734274
5.982190264,97.15492409,0.003155779,0.665240176,0.26725013,0.127670043,1.751128731,17.62979352,5.049764959,629.9184167,22.45815071,12.36012574,418.9357522,59.05045611,28.15216528,45.22000303,103.5781787,0.793437704,1.532827847,21.04779888,19.77868282,8.097740174,1.533347033,0.176128968,0.105363412,20.16001303,145.3325085,2.590018181,0.815427617,3.600593876,0.059205559,1.846839169,0.284899992
6.404727384,94.84191877,0.00262072,0.512271501,0.146391978,0.190004899,1.86414189,10.40804527,4.121967607,1960.307964,189.9816388,184.3484576,9796.020035,391.9158794,82.34584877,145.9562222,148.4427694,14.27274952,7.629048218,22.21900184,21.75628189,8.368004741,1.611833509,0.294015808,1.169804947,30.07049458,172.0316791,9.77127712,2.167610069,59.11470074,0.141153344,3.087890316,0.32864224
